BatchId,SourceFile,TargetRelPath,Decision,Reason
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq17,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 5 — API Framework\5.3 Device Upload API (Smart Glasses Helmets),TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq17,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 5 — API Framework\5.4 Vision Processing Pipeline API,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq17,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 5 — API Framework\5.1 REST API Endpoints (External),TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq18,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 5 — API Framework\5.5 Export   IMS Integration API,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq18,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 5 — API Framework\5.2 Internal API Endpoints (SAI  -  SAI-COM),TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq18,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 4 — Databases & Storage\4.5 Audit Trail Requirements,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq18,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 4 — Databases & Storage\4.1 Evidence Storage Model (Photo Video),TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq18,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 4 — Databases & Storage\4.4 Device Telemetry Storage,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq18,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 4 — Databases & Storage\4.3 User & Contractor Records,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq18,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 4 — Databases & Storage\4.2 Assessment Storage Model,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq18,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 8 — SECURITY & AUTHENTICATION\8.1 Zero Trust   Role Segregation,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq18,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 8 — SECURITY & AUTHENTICATION\8.3 Worker & Contractor Separation,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq18,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 8 — SECURITY & AUTHENTICATION\8.2 Data Privacy Rules,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq19,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 8 — SECURITY & AUTHENTICATION\8.5 Vision Image Privacy Controls,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq19,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 8 — SECURITY & AUTHENTICATION\8.4 Device Authentication Keys,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq19,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 7 — DASHBOARDS & USER INTERFACE\7.1 Worker Mobile Dashboard,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq19,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 7 — DASHBOARDS & USER INTERFACE\7.3 Enterprise Dashboard (Executives),TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq19,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 7 — DASHBOARDS & USER INTERFACE\7.5 Digi-Board Sync Module,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq19,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 7 — DASHBOARDS & USER INTERFACE\7.2 Supervisor Dashboard,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq19,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 7 — DASHBOARDS & USER INTERFACE\7.4 Contractor Onboarding Dashboard,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq19,"TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 9 — Versioning, Environments & DevOps\9.5 OS-07 Change Log Integration",TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq19,"TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 9 — Versioning, Environments & DevOps\9.4 Logging & Monitoring",TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq19,"TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 9 — Versioning, Environments & DevOps\9.3 Database Migration Patterns",TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq20,"TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 9 — Versioning, Environments & DevOps\9.1 Environments (Dev, Stage, Prod)",TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq20,"TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 9 — Versioning, Environments & DevOps\9.2 Deployment Pipeline",TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq20,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 3 — AI ORCHESTRATION LAYER\3.4 Vision Processing Agent,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq20,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 3 — AI ORCHESTRATION LAYER\3.1 MCP   ADA Agent Structure,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq20,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 3 — AI ORCHESTRATION LAYER\3.2 SAI Orchestration Nodes,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq20,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 3 — AI ORCHESTRATION LAYER\3.5 IMS Compliance Agent,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq20,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 3 — AI ORCHESTRATION LAYER\3.3 Risk Classification Agent,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq20,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 6 — User Hierarchy & Permissions\6.3 Site Managers,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq20,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 6 — User Hierarchy & Permissions\6.4 Contractors,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq20,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 6 — User Hierarchy & Permissions\6.1 Workers,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq21,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 6 — User Hierarchy & Permissions\6.5 Admin   TSI Staff,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq21,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 6 — User Hierarchy & Permissions\6.2 Supervisors,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq21,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 2 — CORE ARCHITECTURE BLUEPRINT\2.1 High-Level System Diagram,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq21,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 2 — CORE ARCHITECTURE BLUEPRINT\2.2 Backend Microservices Map,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq21,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 2 — CORE ARCHITECTURE BLUEPRINT\2.3 Data Flow Models (Text + Vision + Sensors),TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq21,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 2 — CORE ARCHITECTURE BLUEPRINT\2.4 SAI-COM to SAI Communication Model,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq21,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 2 — CORE ARCHITECTURE BLUEPRINT\2.5 Device Integration Gateway (Smart Tools),TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,SKIP_PRECHECK,Missing source
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq21,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 1 — System Overview & Purpose\1.2 Role in the TSI Ecosystem\TSI — SAI-COM ROLE IN THE ECOSYSTEM.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq21,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 1 — System Overview & Purpose\1.3 IMS-Driven Design Principles\TSI — SAI-COM IMS-DRIVEN DESIGN PRINCIPLES.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq21,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 1 — System Overview & Purpose\1.1 SAI-COM Overview (What It Is)\TSI—SAI-COM OVERVIEW v1.0 MASTER.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq22,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 10 — SAI-COM Roadmap (V1 → V2 → V3)\10.5 Predictive Analytics Roadmap\TSI — PREDICTIVE ANALYTICS ROADMAP.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq22,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 10 — SAI-COM Roadmap (V1 → V2 → V3)\10.3 Smart Tools Integration Roadmap\TSI — SMART TOOLS INTEGRATION ROADMAP.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq22,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 10 — SAI-COM Roadmap (V1 → V2 → V3)\10.2 AI Capability Roadmap\TSI — AI CAPABILITY ROADMAP v1.0 MASTER.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq22,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 10 — SAI-COM Roadmap (V1 → V2 → V3)\10.4 IMS Automation Roadmap\TSI — IMS AUTOMATION ROADMAP.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq22,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 10 — SAI-COM Roadmap (V1 → V2 → V3)\10.1 SAI-COM Version Roadmap\TSI — SAI-COM VERSION ROADMAP (V1 → V3).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq22,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 5 — API Framework\5.3 Device Upload API (Smart Glasses Helmets)\TSI — DEVICE UPLOAD API (SMART TOOLS).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq22,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 5 — API Framework\5.4 Vision Processing Pipeline API\TSI — VISION PROCESSING PIPELINE API v1.0 MASTER.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq22,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 5 — API Framework\5.1 REST API Endpoints (External)\TSI — SAI-COM REST API ENDPOINTS (EXTERNAL) v1.0 MASTER.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq22,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 5 — API Framework\5.5 Export   IMS Integration API\TSI — EXPORT & IMS INTEGRATION API.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq22,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 5 — API Framework\5.2 Internal API Endpoints (SAI  -  SAI-COM)\TSI - INTERNAL API ENDPOINTS.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq23,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 4 — Databases & Storage\4.5 Audit Trail Requirements\TSI — AUDIT TRAIL REQUIREMENTS.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq23,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 4 — Databases & Storage\4.1 Evidence Storage Model (Photo Video)\TSI — EVIDENCE STORAGE MODEL (PHOTO VIDEO).gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq23,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 4 — Databases & Storage\4.4 Device Telemetry Storage\TSI — DEVICE TELEMETRY STORAGE.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq23,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 4 — Databases & Storage\4.3 User & Contractor Records\TSI — USER & CONTRACTOR RECORD STORAGE.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq23,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 4 — Databases & Storage\4.2 Assessment Storage Model\TSI — ASSESSMENT STORAGE MODEL.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq23,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 7 — DASHBOARDS & USER INTERFACE\7.1 Worker Mobile Dashboard\TSI — WORKER MOBILE DASHBOARD v1.0 MASTER.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
Batch_MIGRATE_1__Corporate_2026-03-01_18-25-06_seq23,TSi — Corporate\01. Corporate Governance\TSI Operating System\TSI-OS 05 - Foundational Strategy Stack\TSI-OS 05-06 — SAI-COM (SaaS Framework) Architecture (v1.0 MASTER)\Folder 7 — DASHBOARDS & USER INTERFACE\7.3 Enterprise Dashboard (Executives)\TSI — ENTERPRISE DASHBOARD (EXECUTIVES) v1.0 MASTER.gdoc,TSI-01 DocControl.GOOGLE\99_INBOX\UNCLASSIFIED\1. Corporate,EXECUTE,
